id,front,back,source_file,tag
"20260212-1152-00-16","Was sind die Eingaben und Schritte des k-Means-Algorithmus?","<ul><li>Vorgegeben sind Distanzfunktion und Clusteranzahl \\(k\\)</li><li>Zufällige Initialisierung der Zentren</li><li>Iterative Zuordnung der Punkte zum nächsten Zentrum</li><li>Neuberechnung der Zentren bis zur Konvergenz</li></ul>","Kapitel 6 Überblick Data MiningML.txt","week-6 ws25-26 data-warehousing k-means-ablauf source::kapitel-6-ueberblick-data-miningml"
"20260212-1152-00-17","Welche zwei zentralen Schwächen von k-Means nennt die Vorlesung?","Konvergenz zu lokalen Minima und hoher Aufwand für wiederholte Distanzberechnungen","Kapitel 6 Überblick Data MiningML.txt","week-6 ws25-26 data-warehousing k-means-nachteile source::kapitel-6-ueberblick-data-miningml"
"20260212-1152-00-18","Welche Idee verfolgt Canopy Clustering?","Es bildet schnell überlappende Vorcluster mit zwei Distanzschwellen und dient häufig als skalierbarer Pre-Clustering-Schritt","Kapitel 6 Überblick Data MiningML.txt","week-6 ws25-26 data-warehousing canopy-clustering source::kapitel-6-ueberblick-data-miningml"
"20260212-1152-00-19","Wie wirken die beiden Schwellen \\(T_1\\) und \\(T_2\\) beim Canopy Clustering zusammen?","<ul><li>Punkte innerhalb \\(T_1\\) werden einem Canopy zugeordnet</li><li>Punkte innerhalb des strengeren \\(T_2\\) werden zusätzlich aus der Kandidatenliste entfernt</li></ul>","Kapitel 6 Überblick Data MiningML.txt","week-6 ws25-26 data-warehousing canopy-parameter source::kapitel-6-ueberblick-data-miningml"
"20260212-1152-00-20","Wie ist das Klassifikationsproblem formal im Kapitel beschrieben?","Aus Trainingsobjekten mit bekannter Klasse wird ein Klassifikator gelernt, der neuen Objekten aus \\(D\\setminus O\\) eine Klasse aus der Zielmenge zuordnet","Kapitel 6 Überblick Data MiningML.txt","week-6 ws25-26 data-warehousing klassifikationsprozess source::kapitel-6-ueberblick-data-miningml"
"20260212-1152-00-21","Welche zwei Hauptschritte umfasst ein überwachter Klassifikationsprozess?","<ol><li>Konstruktion eines Modells auf Trainingsdaten</li><li>Anwendung des Modells zur Vorhersage auf unbekannte Daten</li></ol>","Kapitel 6 Überblick Data MiningML.txt","week-6 ws25-26 data-warehousing klassifikation-schritte source::kapitel-6-ueberblick-data-miningml"
"20260212-1152-00-22","Wie wird ein Entscheidungsbaum für Klassifikation genutzt?","Ein Objekt durchläuft den Baum top-down entlang der Attributtests bis zu einem Blatt, dessen Klasse als Vorhersage dient","Kapitel 6 Überblick Data MiningML.txt","week-6 ws25-26 data-warehousing entscheidungsbaum-nutzung source::kapitel-6-ueberblick-data-miningml"
"20260212-1152-00-23","Nach welchem Prinzip werden Split-Attribute beim Lernprozess von Entscheidungsbäumen gewählt?","Typischerweise nach maximalem Informationsgewinn, gemessen z.B. über Entropie-basierte Kriterien","Kapitel 6 Überblick Data MiningML.txt","week-6 ws25-26 data-warehousing entscheidungsbaum-split source::kapitel-6-ueberblick-data-miningml"
"20260212-1152-00-24","Was kennzeichnet neuronale Netze im Klassifikationskontext?","Mehrschichtige Netze aus verbundenen Neuronen mit gewichteten Kanten, die komplexe nichtlineare Zusammenhänge zwischen Eingaben und Klassen lernen","Kapitel 6 Überblick Data MiningML.txt","week-6 ws25-26 data-warehousing neuronale-netze source::kapitel-6-ueberblick-data-miningml"
"20260212-1152-00-25","Warum ist Deep Learning besonders für unstrukturierte Daten relevant?","Weil tiefe Netze aus großen Trainingsmengen geeignete Repräsentationen lernen und damit Aufgaben auf Bildern, Sprache oder Texten leistungsfähig lösen","Kapitel 6 Überblick Data MiningML.txt","week-6 ws25-26 data-warehousing deep-learning source::kapitel-6-ueberblick-data-miningml"
