id,front,back,source_file,tag
"20260209-1327-25-8","Wie schützt ein „Stack Canary“ vor Buffer Overflows?","<ul><li>Compiler legt einen <strong>Canary-Wert</strong> auf den Stack.</li><li>Beim Rücksprung wird geprüft, ob der Wert verändert wurde.</li><li><strong>Änderung → Programmabbruch</strong>.</li></ul>","08-insecure-coding.txt","week-8 WS25/26 insecure-coding buffer-overflow compiler-mitigations it-sicherheit source::08-insecure-coding"
"20260209-1327-25-9","Wie reduzieren moderne Programmiersprachen Buffer Overflows?","<ul><li><strong>Keine rohen Pointer</strong> im „safe“-Kontext.</li><li><strong>Bounds-Checks</strong> bei Pufferzugriffen.</li><li><strong>Überwachung</strong> von System-Puffern (z.B. Stack Overflow).</li></ul>","08-insecure-coding.txt","week-8 WS25/26 insecure-coding buffer-overflow programming-languages it-sicherheit source::08-insecure-coding"
"20260209-1327-25-10","Welche Maßnahmen in Tooling und Bibliotheken helfen gegen Buffer Overflows?","<ul><li><strong>Code Analyzer</strong> finden unsicheren Code und fehlende Prüfungen.</li><li><strong>Sichere APIs</strong> erzwingen Längenprüfung (z. B. <code>strncpy</code> statt <code>strcpy</code>).</li></ul>","08-insecure-coding.txt","week-8 WS25/26 insecure-coding buffer-overflow tooling it-sicherheit source::08-insecure-coding"
"20260209-1327-25-11","Was kann eine Programmiersprache zur Sicherheit beitragen?","<ul><li><strong>Kein Sprachkonstrukt</strong> für Zugriffe auf nicht existierenden Speicher.</li><li><strong>Pflicht zur Initialisierung</strong> vor Nutzung.</li><li><strong>Definiertes Fehler-/Statusmodell</strong> für Funktionsaufrufe.</li></ul>","08-insecure-coding.txt","week-8 WS25/26 insecure-coding programming-languages it-sicherheit source::08-insecure-coding"
"20260209-1327-25-12","Was kann eine Programmiersprache nicht erzwingen (Sicherheitsgrenzen)?","<ul><li><strong>Fehlerhafte Business Logic</strong> (z. B. ungeprüfte Daten, Backdoors).</li><li><strong>Race Conditions</strong> durch externe Faktoren und Timing.</li></ul>","08-insecure-coding.txt","week-8 WS25/26 insecure-coding business-logic programming-languages it-sicherheit source::08-insecure-coding"
"20260209-1327-25-13","Was bedeutet „Insecure Mediation“ im Kontext Business Logic?","<blockquote>Fehler bei der <strong>Übergabe von Kontrolle/Daten</strong> zwischen Prozessen, Programmen oder Benutzern (z. B. ungeprüfte Parameter).</blockquote>","08-insecure-coding.txt","week-8 WS25/26 insecure-coding business-logic it-sicherheit source::08-insecure-coding"
"20260209-1327-25-14","Was ist eine Race Condition in der Business Logic?","<blockquote>Ein Fehler, bei dem <strong>Reihenfolge und Timing</strong> paralleler Prozesse über die Korrektheit entscheiden.</blockquote>","08-insecure-coding.txt","week-8 WS25/26 insecure-coding business-logic race-condition it-sicherheit source::08-insecure-coding"
"20260209-1327-25-15","Was ist das Sicherheitsproblem bei „Time-of-check vs. Time-of-use“ (TOCTOU)?","<ul><li>Zwischen <strong>Prüfung</strong> (z. B. Zugriffskontrolle) und <strong>Nutzung</strong> kann sich der Zustand ändern.</li><li>Dadurch können <strong>unerlaubte Aktionen</strong> möglich werden.</li></ul>","08-insecure-coding.txt","week-8 WS25/26 insecure-coding business-logic toctou it-sicherheit source::08-insecure-coding"
"20260209-1327-25-16","Warum sind Backdoors in der Business Logic besonders kritisch?","<ul><li>Sie sind <strong>undokumentierte Zugänge</strong> für Überwachung/Debugging.</li><li>Sie werden <strong>früher oder später gefunden</strong>.</li><li>Sicherheit darf <strong>nicht</strong> von Geheimhaltung des Codes abhängen.</li></ul>","08-insecure-coding.txt","week-8 WS25/26 insecure-coding business-logic backdoor it-sicherheit source::08-insecure-coding"
"20260209-1329-52-1","Was ist eine Schwachstelle in der IT-Sicherheit?","<blockquote>Eine <strong>Schwachstelle</strong> ist eine Eigenschaft, die ausgenutzt werden kann, um einen Schaden zu verursachen.</blockquote>","01-einfuehrung.txt","week-1 WS25/26 einfuehrung grundbegriffe it-sicherheit source::01-einfuehrung"
"20260209-1329-52-2","Was ist eine Bedrohung in der IT-Sicherheit?","<blockquote>Eine <strong>Bedrohung</strong> sind Umstände, die einen Schaden verursachen können.</blockquote>","01-einfuehrung.txt","week-1 WS25/26 einfuehrung grundbegriffe it-sicherheit source::01-einfuehrung"
"20260209-1329-52-3","Was ist eine (Gegen-)Maßnahme in der IT-Sicherheit?","<ul><li>Eine <strong>Aktion</strong>, ein <strong>Gerät</strong>, ein <strong>Prozess</strong> oder eine <strong>Technik</strong>,</li><li>die eine Schwachstelle <strong>entfernt</strong> oder deren Schaden <strong>reduziert</strong>.</li></ul>","01-einfuehrung.txt","week-1 WS25/26 einfuehrung grundbegriffe it-sicherheit source::01-einfuehrung"
"20260209-1329-52-4","Welche vier grundlegenden Möglichkeiten gibt es, Schaden zu verursachen?","<ul><li><strong>Abfangen</strong></li><li><strong>Modifizieren</strong></li><li><strong>Unterbrechen</strong></li><li><strong>Einschleusen</strong></li></ul>","01-einfuehrung.txt","week-1 WS25/26 einfuehrung schutzziele it-sicherheit source::01-einfuehrung"
"20260209-1329-52-5","Welche drei Schutzziele umfasst die „Security Triad“ (CIA)?","<table><thead><tr><th>Schutzziel</th><th>Kurzbeschreibung</th></tr></thead><tbody><tr><td><strong>Vertraulichkeit</strong></td><td>Asset ist nur <strong>Autorisierten</strong> zugänglich.</td></tr><tr><td><strong>Integrität</strong></td><td>Asset kann nur von <strong>Autorisierten</strong> modifiziert werden.</td></tr><tr><td><strong>Verfügbarkeit</strong></td><td>Asset kann von <strong>Autorisierten</strong> genutzt werden.</td></tr></tbody></table>","01-einfuehrung.txt","week-1 WS25/26 einfuehrung schutzziele cia it-sicherheit source::01-einfuehrung"
"20260209-1329-52-6","Welche zusätzlichen Schutzziele nennt ISO 7498-2 neben der CIA-Triad?","<ul><li><strong>Authentisierung</strong>: Identität eines Senders wird überprüft.</li><li><strong>Nichtabstreitbarkeit</strong>: Sender kann nicht abstreiten, eine Nachricht gesendet zu haben.</li></ul>","01-einfuehrung.txt","week-1 WS25/26 einfuehrung schutzziele iso-7498-2 it-sicherheit source::01-einfuehrung"
"20260209-1329-52-7","Welches zusätzliche Schutzziel nennt das US Department of Defense?","<ul><li><strong>Auditierbarkeit</strong>: Alle Aktionen mit dem Asset sind nachvollziehbar.</li></ul>","01-einfuehrung.txt","week-1 WS25/26 einfuehrung schutzziele auditierbarkeit it-sicherheit source::01-einfuehrung"
"20260209-1329-52-8","Welche Informationen können trotz Vertraulichkeit indirekt preisgegeben werden?","<ul><li><strong>Wertebereich</strong> der Daten</li><li><strong>Metadaten</strong> (Sprache, Länge, Erstellzeit, ...)</li><li>Dass <strong>auf Daten zugegriffen wurde</strong></li><li>Dass Daten <strong>überhaupt existieren</strong></li><li>Dass <strong>jemand anderes</strong> darauf zugreifen möchte</li></ul>","01-einfuehrung.txt","week-1 WS25/26 einfuehrung vertraulichkeit it-sicherheit source::01-einfuehrung"
"20260209-1329-52-9","Welche Aspekte kann „Integrität“ je nach Kontext bedeuten?","<ul><li><strong>Objektiv korrekt</strong></li><li><strong>Nur erlaubt verändert</strong></li><li><strong>Nur von Autorisierten verändert</strong></li><li><strong>Konsistent</strong> mit anderen Daten</li><li><strong>In sich konsistent</strong></li><li><strong>Für die Anwendung sinnvoll</strong></li></ul>","01-einfuehrung.txt","week-1 WS25/26 einfuehrung integritaet it-sicherheit source::01-einfuehrung"
"20260209-1329-52-10","Wann gilt ein Prozess als verfügbar?","<ul><li>Er stellt sich in <strong>nützlicher Form</strong> dar.</li><li>Er hat die <strong>Kapazität</strong>, um Anforderungen zu erfüllen.</li><li>Er zeigt <strong>sichtbar und zuverlässig</strong> Rückmeldung zum Fortschritt.</li><li>Er wird in <strong>akzeptabler Zeit</strong> fertig.</li></ul>","01-einfuehrung.txt","week-1 WS25/26 einfuehrung verfuegbarkeit it-sicherheit source::01-einfuehrung"
"20260209-1329-52-11","Was ist ein Schaden im Kontext der IT-Sicherheit?","<blockquote>Ein <strong>Schaden</strong> ist eine negative Konsequenz aus einer Bedrohung.</blockquote>","01-einfuehrung.txt","week-1 WS25/26 einfuehrung risikomanagement it-sicherheit source::01-einfuehrung"
"20260209-1329-52-12","Was bedeutet Risikomanagement in der IT-Sicherheit?","<ul><li><strong>Risikomanagement</strong>: entscheiden, welche Bedrohungen die meiste Aufmerksamkeit und Ressourcen benötigen.</li><li><strong>Restrisiko</strong>: Risiko, das ohne Maßnahmen akzeptiert wird.</li></ul>","01-einfuehrung.txt","week-1 WS25/26 einfuehrung risikomanagement it-sicherheit source::01-einfuehrung"
"20260209-1329-52-13","Welche drei Faktoren müssen zusammenkommen, damit ein Angriff erfolgreich ist?","<ul><li><strong>Methode/Möglichkeit</strong> (wie der Angriff durchgeführt wird)</li><li><strong>Fähigkeiten/Wissen/Ressourcen</strong></li><li><strong>Motiv</strong> (Grund für den Angriff)</li></ul>","01-einfuehrung.txt","week-1 WS25/26 einfuehrung angriffe it-sicherheit source::01-einfuehrung"
"20260209-1329-52-14","Welche sechs Strategien gibt es zum Umgang mit Angriffen?","<ol><li><strong>Verhindern</strong> (Angriff blockieren)</li><li><strong>Erschweren</strong> (Erfolgswahrscheinlichkeit reduzieren)</li><li><strong>Umlenken</strong> (Motivation reduzieren)</li><li><strong>Abmildern</strong> (Auswirkungen reduzieren)</li><li><strong>Erkennen</strong> (Angriffe feststellen)</li><li><strong>Erholen</strong> (Schaden beheben)</li></ol>","01-einfuehrung.txt","week-1 WS25/26 einfuehrung angriffe it-sicherheit source::01-einfuehrung"
"20260209-1329-52-15","Welche drei Arten von Sicherheitsmaßnahmen werden unterschieden?","<ul><li><strong>Physisch</strong> (z. B. Pförtner, abgeschlossener Serverraum)</li><li><strong>Prozessual/administrativ</strong> (Regeln, Gesetze, Richtlinien)</li><li><strong>Technisch</strong> (Passwörter, Krypto, Firewalls)</li></ul>","01-einfuehrung.txt","week-1 WS25/26 einfuehrung massnahmen it-sicherheit source::01-einfuehrung"
"20260209-1329-52-16","Worin unterscheidet sich IT-Sicherheit von Datenschutz (Schutzziele)?","<table><thead><tr><th>Bereich</th><th>Schutzziel</th></tr></thead><tbody><tr><td><strong>IT-Sicherheit</strong></td><td>Schaden vom <strong>Unternehmen</strong> abwenden, das die Daten speichert.</td></tr><tr><td><strong>Datenschutz</strong></td><td>Schaden von der <strong>Person</strong> abwenden, die die Daten betreffen.</td></tr></tbody></table>","01-einfuehrung.txt","week-1 WS25/26 einfuehrung datenschutz it-sicherheit source::01-einfuehrung"
"20260209-1329-52-17","Welche Leistungen zählen zur IT-Sicherheit und welche zum Datenschutz (laut Übersicht)?","<table><thead><tr><th>Bereich</th><th>Leistungen</th></tr></thead><tbody><tr><td><strong>IT-Sicherheit</strong></td><td>Vertraulichkeit, Verfügbarkeit, Integrität, Authentisierbarkeit, Nichtabstreitbarkeit, Auditierbarkeit</td></tr><tr><td><strong>Datenschutz</strong></td><td>Vertraulichkeit, Verfügbarkeit, Integrität, Datensparsamkeit, Transparenz, Intervenierbarkeit, Nichtverkettbarkeit</td></tr></tbody></table>","01-einfuehrung.txt","week-1 WS25/26 einfuehrung datenschutz it-sicherheit source::01-einfuehrung"
